name,formula,inchikey,smiles,source
sodium ((4-aminophenyl)sulfonyl)(4-methylpyrimidin-2-yl)amide,C11H11N4NaO2S,BSFJGCCAXDCMOX-UHFFFAOYSA-N,Cc1ccnc([N-]S(=O)(=O)c2ccc(N)cc2)n1.[Na+],xml_inchi
sodium ((4-aminophenyl)sulfonyl)(pyrimidin-2-yl)amide,C10H9N4NaO2S,JLDCNMJPBBKAHH-UHFFFAOYSA-N,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Na+],xml_inchi
sodium ((4-aminophenyl)sulfonyl)(thiazol-2-yl)amide,C9H8N3NaO2S2,GWIJGCIVKLITQK-UHFFFAOYSA-N,Nc1ccc(S(=O)(=O)[N-]c2nccs2)cc1.[Na+],xml_inchi
"sodium (1S,3R,4S,5R)-1,3,4,5-tetrahydroxycyclohexane-1-carboxylate",C7H11NaO6,IJMBEMHHCZPEAG-FENOFPAQSA-M,O=C([O-])[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1.[Na+],xml_inchi
"sodium (2R,3S)-2,3,4-trihydroxybutanoate hydrate",C4H9NaO6,XMDYKHILYBWYQD-JSTPYPERSA-M,O.O=C([O-])[C@H](O)[C@@H](O)CO.[Na+],xml_inchi
"sodium (2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate",C6H11NaO7,UPMFZISCCZSDND-JJKGCWMISA-M,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Na+],xml_inchi
"sodium (2S,5R,6R)-3,3-dimethyl-7-oxo-6-(2-phenylacetamido)-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C16H17N2NaO4S,FCPVYOBCFFNJFS-LQDWTQKMSA-M,CC1(C)S[C@@H]2[C@H](N=C([O-])Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.[Na+],xml_inchi
"sodium (2S,5R,6R)-6-(3-(2-chloro-6-fluorophenyl)-5-methylisoxazole-4-carboxamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C19H16ClFN3NaO5S,OTEANHMVDHZOPB-SLINCCQESA-M,Cc1onc(-c2c(F)cccc2Cl)c1C([O-])=N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O.[Na+],xml_inchi
sodium (6-decylnicotinoyl)glycinate,C18H27N2NaO3,DSZRPTNCSLPRND-UHFFFAOYSA-M,CCCCCCCCCCc1ccc(C(O)=NCC(=O)[O-])cn1.[Na+],xml_inchi
"sodium (6R,7R)-3-((carbamoyloxy)methyl)-7-((Z)-2-(furan-2-yl)-2-(methoxyimino)acetamido)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",C16H15N4NaO8S,URDOHUPGIOGTKV-JTBFTWTJSA-M,CO/N=C(\C([O-])=N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=N)O)CS[C@H]12)c1ccco1.[Na+],xml_inchi
"sodium (6R,7R)-7-((Z)-2-(2-aminothiazol-4-yl)-2-(methoxyimino)acetamido)-3-(((5-(carboxylatomethyl)-4-methylthiazol-2-yl)thio)methyl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",C20H18N6Na2O7S4,WBOBLQIRACJNPA-AEKYOGSZSA-L,CO/N=C(\C([O-])=N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)[O-])s3)CS[C@H]12)c1csc(=N)[nH]1.[Na+].[Na+],xml_inchi
"sodium (6S,7S)-7-{[(2S)-2-{[(4-ethyl-2,3-dioxopiperazin-1-yl)carbonyl]amino}-2-(4-hydroxyphenyl)acetyl]amino}-3-{[(1-methyl-1H-tetrazol-5-yl)sulfanyl]methyl}-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",C25H26N9NaO8S2,NCFTXMQPRQZFMZ-MUANAVLGSA-M,CCN1CCN(C(O)=N[C@H](C(O)=N[C@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]23)c2ccc([O-])cc2)C(=O)C1=O.[Na+],xml_inchi
"sodium (R)-2-((R)-1,2-dihydroxyethyl)-4-hydroxy-5-oxo-2,5-dihydrofuran-3-olate monohydrate",C6H9NaO7,NKESWEQTVZVSSF-DMWQRSMXSA-M,O.O=C1O[C@H]([C@H](O)CO)C([O-])=C1O.[Na+],xml_inchi
sodium (S)-2-amino-3-carboxypropanoate,C4H6NNaO4,WTWSHHITWMVLBX-DKWTVANSSA-M,N[C@@H](CC(=O)[O-])C(=O)O.[Na+],xml_inchi
sodium (S)-2-amino-3-carboxypropanoate hydrate,C4H8NNaO5,PPTHNBYUFXSJPS-JIZZDEOASA-M,N[C@@H](CC(=O)[O-])C(=O)O.O.[Na+],xml_inchi
sodium (S)-2-amino-4-carboxybutanoate,C5H8NNaO4,LPUQAYUQRXPFSQ-DFWYDOINSA-M,N[C@@H](CCC(=O)[O-])C(=O)O.[Na+],xml_inchi
sodium (S)-2-amino-4-carboxybutanoate monohydrate,C5H10NNaO5,GJBHGUUFMNITCI-QTNFYWBSSA-M,N[C@@H](CCC(=O)[O-])C(=O)O.O.[Na+],xml_inchi
sodium 1-naphthalene sulfonate,C10H7NaO3S,HIEHAIZHJZLEPQ-UHFFFAOYSA-M,O=S(=O)([O-])c1cccc2ccccc12.[Na+],xml_inchi
sodium 1-propanolate,C3H7NaO,RCOSUMRTSQULBK-UHFFFAOYSA-N,CCC[O-].[Na+],xml_inchi
"sodium 2,4,6-trimethylphenolate",C9H11NaO,SOAKNXMTFUXRJI-UHFFFAOYSA-M,Cc1cc(C)c([O-])c(C)c1.[Na+],xml_inchi
"sodium 2,4-diaminobenzenesulfonate",C6H7N2NaO3S,WYSWTEPAYPNWDV-UHFFFAOYSA-M,Nc1ccc(S(=O)(=O)[O-])c(N)c1.[Na+],xml_inchi
"sodium 2,6-di(tert-butyl)phenolate",C14H21NaO,XFMBKGCZPCVSIE-UHFFFAOYSA-M,CC(C)(C)c1cccc(C(C)(C)C)c1[O-].[Na+],xml_inchi
"sodium 2,6-dimethylphenolate",C8H9NaO,UGPKJFUWKPOBIQ-UHFFFAOYSA-M,Cc1cccc(C)c1[O-].[Na+],xml_inchi
sodium 2-(4-isobutylphenyl)propanoate dihydrate,C13H21NaO4,VTGPMVCGAVZLQI-UHFFFAOYSA-M,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.O.O.[Na+],xml_inchi
sodium 2-hydroxy-3-methylbenzoate,C8H7NaO3,ODAXNLPYGWAGTH-UHFFFAOYSA-M,Cc1cccc(C(=O)O)c1[O-].[Na+],xml_inchi
sodium 2-hydroxy-4-methylbenzoate,C8H7NaO3,DPHHEJYBPDQCNF-UHFFFAOYSA-M,Cc1ccc(C(=O)O)c([O-])c1.[Na+],xml_inchi
"sodium 2-hydroxypropane-1,2,3-tricarboxylate dihydrate",C6H9Na3O9,NLJMYIDDQXHKNR-UHFFFAOYSA-K,O.O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],xml_inchi
sodium 2-keto-L-gulonate,C6H9NaO7,OFCZUBZXJNUXBT-RROVWVHZSA-M,O=C([O-])C(=O)[C@@H](O)[C@H](O)[C@@H](O)CO.[Na+],xml_inchi
sodium 2-methyl-5-nitrobenzenesulfonate,C7H6NNaO5S,DAKNGKGXAIKYKW-UHFFFAOYSA-M,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)[O-].[Na+],xml_inchi
sodium 2-methylphenolate,C7H7NaO,ONFAAMBUOAGWSG-UHFFFAOYSA-M,Cc1ccccc1[O-].[Na+],xml_inchi
sodium 2-naphthalenesulfonate,C10H7NaO3S,YWPOLRBWRRKLMW-UHFFFAOYSA-M,O=S(=O)([O-])c1ccc2ccccc2c1.[Na+],xml_inchi
sodium 2-propanolate,C3H7NaO,WBQTXTBONIWRGK-UHFFFAOYSA-N,CC(C)[O-].[Na+],xml_inchi
sodium 3-chloro-4-methylbenzenesulfonate,C7H6ClNaO3S,FQFDFCOTXFCZMB-UHFFFAOYSA-M,Cc1ccc(S(=O)(=O)[O-])cc1Cl.[Na+],xml_inchi
sodium 3-nitrobenzenesulfonate,C6H4NNaO5S,LJRGBERXYNQPJI-UHFFFAOYSA-M,O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1.[Na+],xml_inchi
sodium 3-sulfobenzoate,C7H5NaO5S,KQHKITXZJDOIOD-UHFFFAOYSA-M,O=C([O-])c1cccc(S(=O)(=O)O)c1.[Na+],xml_inchi
sodium 4-carboxybutanoate,C5H7NaO4,KRMPAXDXQYLVTA-UHFFFAOYSA-M,O=C([O-])CCCC(=O)O.[Na+],xml_inchi
sodium 4-methylphenolate,C7H7NaO,ZECBPBHBGNLLMU-UHFFFAOYSA-M,Cc1ccc([O-])cc1.[Na+],xml_inchi
sodium 4-nitrobenzenesulfonate,C6H4NNaO5S,HHGDLPTYJQQMKT-UHFFFAOYSA-M,O=[N+]([O-])c1ccc(S(=O)(=O)[O-])cc1.[Na+],xml_inchi
sodium 5'-O-[({[2-(trimethylammonio)ethoxy]phosphinato}oxy)phosphinato]cytidine,C14H25N4NaO11P2,YWAFNFGRBBBSPD-OCMLZEEQSA-M,C[N+](C)(C)CCOP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(=N)nc2[O-])[C@H](O)[C@@H]1O.[Na+],xml_inchi
sodium 5-aminoisophthalate monohydrate,C8H7NNa2O5,ZAJULVYAYBGOEL-UHFFFAOYSA-L,Nc1cc(C(=O)[O-])cc(C(=O)[O-])c1.O.[Na+].[Na+],xml_inchi
sodium 5-hydroxyisophthalate monohydrate,C8H6Na2O6,YGJVEHXTBBZDGK-UHFFFAOYSA-L,O.O=C([O-])c1cc([O-])cc(C(=O)O)c1.[Na+].[Na+],xml_inchi
sodium 5-methylisophthalate monohydrate,C9H8Na2O5,QABFJXBJDSEQFR-UHFFFAOYSA-L,Cc1cc(C(=O)[O-])cc(C(=O)[O-])c1.O.[Na+].[Na+],xml_inchi
sodium 5-nitroisophthalate monohydrate,C8H5NNa2O7,JEZXYWIGHGEQQV-UHFFFAOYSA-L,O.O=C([O-])c1cc(C(=O)[O-])cc([N+](=O)[O-])c1.[Na+].[Na+],xml_inchi
"sodium 6,6'-(ethene-1,2-diyl)bis(3-nitrobenzenesulfonate)",C14H8N2Na2O10S2,SDCDTWFAOKXZHD-UHFFFAOYSA-L,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1.[Na+].[Na+],xml_inchi
sodium 6-decylnicotinate,C16H24NNaO2,OFBVEUYHIRLODR-UHFFFAOYSA-M,CCCCCCCCCCc1ccc(C(=O)[O-])cn1.[Na+],xml_inchi
sodium 6-octylnicotinate,C14H20NNaO2,IMVOTGNMHYPCRW-UHFFFAOYSA-M,CCCCCCCCc1ccc(C(=O)[O-])cn1.[Na+],xml_inchi
sodium DL-.alpha.-aminobutyrate,C4H8NNaO2,LICGWYKNWGUAPD-UHFFFAOYSA-M,CCC(N)C(=O)[O-].[Na+],xml_inchi
sodium DL-alaninate,C3H6NNaO2,ZEZSZCSSTDPVDM-UHFFFAOYSA-M,CC(N)C(=O)[O-].[Na+],xml_inchi
sodium DL-serine,C3H6NNaO3,SOKFOILSVPHVCU-UHFFFAOYSA-M,NC(CO)C(=O)[O-].[Na+],xml_inchi
sodium L-ascorbate,C6H7NaO6,PPASLZSBLFJQEF-RXSVEWSESA-M,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.[Na+],xml_inchi
sodium L-prolinate,C5H8NNaO2,CUTQWXGMRNLXQC-WCCKRBBISA-M,O=C([O-])[C@@H]1CCCN1.[Na+],xml_inchi
sodium [dodecanoyl(methyl)amino]acetate,C15H28NNaO3,KSAVQLQVUXSOCR-UHFFFAOYSA-M,CCCCCCCCCCCC(=O)N(C)CC(=O)[O-].[Na+],xml_inchi
sodium acetate trihydrate,C2H9NaO5,AYRVGWHSXIMRAB-UHFFFAOYSA-M,CC(=O)[O-].O.O.O.[Na+],xml_inchi
sodium adeninate,C5H4N5Na,GDQWMVUOVOVACL-UHFFFAOYSA-N,Nc1nc[n-]c2ncnc1-2.[Na+],xml_inchi
sodium aluminate (NaAlO2),AlNaO2,ANBBXQWFNXMHLD-UHFFFAOYSA-N,[Al+3].[Na+].[O-2].[O-2],xml_inchi
sodium benzene sulfonate,C6H5NaO3S,MZSDGDXXBZSFTG-UHFFFAOYSA-M,O=S(=O)([O-])c1ccccc1.[Na+],xml_inchi
sodium benzoate,C7H5NaO2,WXMKPNITSTVMEF-UHFFFAOYSA-M,O=C([O-])c1ccccc1.[Na+],xml_inchi
sodium bicarbonate,CHNaO3,UIIMBOGNXHQVGW-UHFFFAOYSA-M,O=C([O-])O.[Na+],xml_inchi
sodium bis(2-ethylhexyl) sulfosuccinate,C20H37NaO7S,APSBXTVYXVQYAB-UHFFFAOYSA-M,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],xml_inchi
sodium bis(fluorosulfonyl)amide,F2NNaO4S2,VCCATSJUUVERFU-UHFFFAOYSA-N,O=S(=O)(F)[N-]S(=O)(=O)F.[Na+],xml_inchi
sodium bis(pentafluoroethylsulfonyl)amide,C4F10NNaO4S2,QSTITLHDMBEKHE-UHFFFAOYSA-N,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.[Na+],xml_inchi
sodium bromide,BrNa,JHJLBTNAGRQEKS-UHFFFAOYSA-M,[Br-].[Na+],xml_inchi
sodium butyrate,C4H7NaO2,MFBOGIVSZKQAPD-UHFFFAOYSA-M,CCCC(=O)[O-].[Na+],xml_inchi
sodium carbonate,CNa2O3,CDBYLPFSWZWCQE-UHFFFAOYSA-L,O=C([O-])[O-].[Na+].[Na+],xml_inchi
sodium cefemetasole,C15H16N7NaO5S3,BITQGIOJQWZUPL-PBCQUBLHSA-M,CO[C@@]1(N=C([O-])CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21.[Na+],xml_inchi
sodium chlorate,ClNaO3,YZHUMGUJCQRKBT-UHFFFAOYSA-M,[Na+].[O-][Cl+2]([O-])[O-],xml_inchi
sodium chloride,ClNa,FAPWRFPIFSIZLT-UHFFFAOYSA-M,[Cl-].[Na+],xml_inchi
sodium chloride dihydrate,ClH4NaO2,XZPVPNZTYPUODG-UHFFFAOYSA-M,O.O.[Cl-].[Na+],xml_inchi
sodium cholate,C24H39NaO5,NRHMKIHPTBHXPF-TUJRSCDTSA-M,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C.[Na+],xml_inchi
sodium cyclohexylsulfamate,C6H12NNaO3S,UDIPTWFVPPPURJ-UHFFFAOYSA-M,O=S(=O)([O-])NC1CCCCC1.[Na+],xml_inchi
sodium decanedioate,C10H16Na2O4,NCXUIEDQTCQZRK-UHFFFAOYSA-L,O=C([O-])CCCCCCCCC(=O)[O-].[Na+].[Na+],xml_inchi
sodium decanoate,C10H19NaO2,FIWQZURFGYXCEO-UHFFFAOYSA-M,CCCCCCCCCC(=O)[O-].[Na+],xml_inchi
sodium decaoxotrititanatedigadolinate,Gd2Na2O10Ti3,LCZVKZDNDWTYMV-UHFFFAOYSA-N,[Gd+3].[Gd+3].[Na+].[Na+].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Ti+4].[Ti+4].[Ti+4],xml_inchi
sodium deoxycholate,C24H39NaO4,FHHPUSMSKHSNKW-SMOYURAASA-M,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C.[Na+],xml_inchi
sodium di-n-octyl sulfosuccinate,C20H37NaO7S,RCIJACVHOIKRAP-UHFFFAOYSA-M,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)S(=O)(=O)[O-].[Na+],xml_inchi
sodium dibutyl sulfosuccinate,C12H21NaO7S,JLABKOUORPVZCA-UHFFFAOYSA-M,CCCCOC(=O)CC(C(=O)OCCCC)S(=O)(=O)[O-].[Na+],xml_inchi
sodium dichromate,Cr2Na2O7,KIEOKOFEPABQKJ-UHFFFAOYSA-N,[Cr].[Cr].[Na+].[Na+].[O-].[O-].[O].[O].[O].[O].[O],xml_inchi
sodium diclofenac,C14H10Cl2NNaO2,KPHWPUGNDIVLNH-UHFFFAOYSA-M,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],xml_inchi
sodium dihafnium triphosphate,Hf2NaO12P3,UBNQYKDHOTVGMP-UHFFFAOYSA-E,O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Hf+4].[Hf+4].[Na+],xml_inchi
sodium dihexyl sulfosuccinate,C16H29NaO7S,WVFDILODTFJAPA-UHFFFAOYSA-M,CCCCCCOC(=O)CC(C(=O)OCCCCCC)S(=O)(=O)[O-].[Na+],xml_inchi
sodium dihydrogen citrate,C6H7NaO7,HWPKGOGLCKPRLZ-UHFFFAOYSA-M,O=C([O-])CC(O)(CC(=O)O)C(=O)O.[Na+],xml_inchi
sodium dihydrogen phosphate,H2NaO4P,AJPJDKMHJJGVTQ-UHFFFAOYSA-M,O=P([O-])(O)O.[Na+],xml_inchi
sodium dihydrogen phosphate dihydrate,H6NaO6P,VBJGJHBYWREJQD-UHFFFAOYSA-M,O.O.O=P([O-])(O)O.[Na+],xml_inchi
sodium dipentyl sulfosuccinate,C14H25NaO7S,UMEWSJNRBXKWKZ-UHFFFAOYSA-M,CCCCCOC(=O)CC(C(=O)OCCCCC)S(=O)(=O)[O-].[Na+],xml_inchi
sodium diphosphate,Na4O7P2,FQENQNTWSFEDLI-UHFFFAOYSA-J,O=P([O-])([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+],xml_inchi
sodium disilicate,Na2O5Si2,OQEVSCYDUYRAAM-UHFFFAOYSA-N,O=[Si]([O-])O[Si](=O)[O-].[Na+].[Na+],xml_inchi
sodium dititania triphosphate,NaO12P3Ti2,NFJUJKKYHWUDGP-UHFFFAOYSA-E,O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Na+].[Ti+4].[Ti+4],xml_inchi
sodium dodecane-1-sulfonate,C12H25NaO3S,DAJSVUQLFFJUSX-UHFFFAOYSA-M,CCCCCCCCCCCCS(=O)(=O)[O-].[Na+],xml_inchi
sodium dodecanoate,C12H23NaO2,BTURAGWYSMTVOW-UHFFFAOYSA-M,CCCCCCCCCCCC(=O)[O-].[Na+],xml_inchi
sodium dodecyl sulfate,C12H25NaO4S,DBMJMQXJHONAFJ-UHFFFAOYSA-M,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],xml_inchi
sodium dodecylbenzenesulfonate (ILL DEFINED!),C18H29NaO3S,HFQQZARZPUDIFP-UHFFFAOYSA-M,CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-].[Na+],xml_inchi
sodium dodecylphosphonate,C12H25Na2O3P,MTKBLDWVUKWLHT-UHFFFAOYSA-L,CCCCCCCCCCCCP(=O)([O-])[O-].[Na+].[Na+],xml_inchi
sodium ethanoate,C2H3NaO2,VMHLLURERBWHNL-UHFFFAOYSA-M,CC(=O)[O-].[Na+],xml_inchi
sodium ethoxide,C2H5NaO,QDRKDTQENPPHOJ-UHFFFAOYSA-N,CC[O-].[Na+],xml_inchi
sodium fluoride,FNa,PUZPDOWCWNUUKD-UHFFFAOYSA-M,[F-].[Na+],xml_inchi
sodium gadolinium titanate,GdNaO4Ti,HZKODDDQUJIOQB-UHFFFAOYSA-N,[Gd+3].[Na+].[O-2].[O-2].[O-2].[O-2].[Ti+4],xml_inchi
sodium galacturonate,C6H9NaO7,WNFHGZLVUQBPMA-RMTXHFLUSA-M,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)[O-].[Na+],xml_inchi
sodium glycinate,C2H4NNaO2,WUWHFEHKUQVYLF-UHFFFAOYSA-M,NCC(=O)[O-].[Na+],xml_inchi
sodium glycolate,C2H3NaO3,VILMUCRZVVVJCA-UHFFFAOYSA-M,O=C([O-])CO.[Na+],xml_inchi
sodium hexadecyl sulfate,C16H33NaO4S,GGHPAKFFUZUEKL-UHFFFAOYSA-M,CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],xml_inchi
sodium hexadecylsulfonate,C16H33NaO3S,PNGBYKXZVCIZRN-UHFFFAOYSA-M,CCCCCCCCCCCCCCCCS(=O)(=O)[O-].[Na+],xml_inchi
sodium hexanoate,C6H11NaO2,UDWXLZLRRVQONG-UHFFFAOYSA-M,CCCCCC(=O)[O-].[Na+],xml_inchi
sodium hydrogen fluoride,F2HNa,BFXAWOHHDUIALU-UHFFFAOYSA-M,F.[F-].[Na+],xml_inchi
sodium hydroxide,HNaO,HEMHJVSKTPXQMS-UHFFFAOYSA-M,[Na+].[OH-],xml_inchi
sodium hyodeoxycholate,C24H39NaO4,DUYSCILLIVEITB-ADQIWYCWSA-M,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.[Na+],xml_inchi
sodium ibuprofen,C13H17NaO2,PTTPUWGBPLLBKW-UHFFFAOYSA-M,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.[Na+],xml_inchi
sodium iodide,INa,FVAUCKIRQBBSSJ-UHFFFAOYSA-M,[I-].[Na+],xml_inchi
sodium isophthalate hemihydrate,C16H10Na4O9,FEUSOHPEULQSIE-UHFFFAOYSA-J,O.O=C([O-])c1cccc(C(=O)[O-])c1.O=C([O-])c1cccc(C(=O)[O-])c1.[Na+].[Na+].[Na+].[Na+],xml_inchi
sodium lactate,C3H5NaO3,NGSFWBMYFKHRBD-UHFFFAOYSA-M,CC(O)C(=O)[O-].[Na+],xml_inchi
sodium lactobionate,C12H21NaO12,AQKFVNLHZYOMKQ-WWNCWODVSA-M,O=C([O-])[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO.[Na+],xml_inchi
sodium laurylsarcosinate,C15H30NNaO2,ADWNFGORSPBALY-UHFFFAOYSA-M,CCCCCCCCCCCCN(C)CC(=O)[O-].[Na+],xml_inchi
sodium malonate,C3H2Na2O4,PRWXGRGLHYDWPS-UHFFFAOYSA-L,O=C([O-])CC(=O)[O-].[Na+].[Na+],xml_inchi
sodium metaborate,BNaO2,NVIFVTYDZMXWGX-UHFFFAOYSA-N,O=B[O-].[Na+],xml_inchi
sodium methanesulfonate,CH3NaO3S,KKVTYAVXTDIPAP-UHFFFAOYSA-M,CS(=O)(=O)[O-].[Na+],xml_inchi
sodium methanoate,CHNaO2,HLBBKKJFGFRGMU-UHFFFAOYSA-M,O=C[O-].[Na+],xml_inchi
sodium molybdate,MoNa2O4,TVXXNOYZHKPKGW-UHFFFAOYSA-N,[Mo].[Na+].[Na+].[O-].[O-].[O].[O],xml_inchi
sodium n-hexylsulfonate,C6H13NaO3S,QWSZRRAAFHGKCH-UHFFFAOYSA-M,CCCCCCS(=O)(=O)[O-].[Na+],xml_inchi
"sodium naphthalene-1,6-disulfonate",C10H6Na2O6S2,FXJFYEOXUWERCL-UHFFFAOYSA-L,O=S(=O)([O-])c1ccc2c(S(=O)(=O)[O-])cccc2c1.[Na+].[Na+],xml_inchi
"sodium naphthalene-2,6-disulfonate",C10H6Na2O6S2,WZZLWPIYWZEJOX-UHFFFAOYSA-L,O=S(=O)([O-])c1ccc2cc(S(=O)(=O)[O-])ccc2c1.[Na+].[Na+],xml_inchi
"sodium naphthalene-2,7-disulfonate",C10H6Na2O6S2,XOIWXJSPLXGSLZ-UHFFFAOYSA-L,O=S(=O)([O-])c1ccc2ccc(S(=O)(=O)[O-])cc2c1.[Na+].[Na+],xml_inchi
sodium neptunate,Na2NpO4,AZWMCERQCRNGKR-UHFFFAOYSA-N,[Na+].[Na+].[Np].[O-].[O-].[O].[O],xml_inchi
sodium neptunate(VI) [Na4NpO5],Na4NpO5,WSPNFNNKUJEXFF-UHFFFAOYSA-N,[Na+].[Na+].[Na+].[Na+].[Np].[O-].[O-].[O-].[O-].[O],xml_inchi
sodium nitrate,NNaO3,VWDWKYIASSYTQR-UHFFFAOYSA-N,O=[N+]([O-])[O-].[Na+],xml_inchi
sodium nitrite,NNaO2,LPXPTNMVRIOKMN-UHFFFAOYSA-M,O=N[O-].[Na+],xml_inchi
sodium octanoate,C8H15NaO2,BYKRNSHANADUFY-UHFFFAOYSA-M,CCCCCCCC(=O)[O-].[Na+],xml_inchi
sodium oleate,C18H33NaO2,BCKXLBQYZLBQEK-KVVVOXFISA-M,CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Na+],xml_inchi
sodium oxalate,C2Na2O4,ZNCPFRVNHGOPAG-UHFFFAOYSA-L,O=C([O-])C(=O)[O-].[Na+].[Na+],xml_inchi
sodium p-toluenesulfonate,C7H7NaO3S,KVCGISUBCHHTDD-UHFFFAOYSA-M,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],xml_inchi
sodium perchlorate,ClNaO4,BAZAXWOYCMUHIX-UHFFFAOYSA-M,[Na+].[O-][Cl+3]([O-])([O-])[O-],xml_inchi
sodium perchlorate monohydrate,ClH2NaO5,IXGNPUSUVRTQGW-UHFFFAOYSA-M,O.[Na+].[O-][Cl+3]([O-])([O-])[O-],xml_inchi
sodium perfluorooctanoate,C8F15NaO2,LWHQXUODFPPQTL-UHFFFAOYSA-M,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],xml_inchi
sodium peroxide,Na2O2,PFUVRDFDKPNGAV-UHFFFAOYSA-N,[Na+].[Na+].[O-][O-],xml_inchi
sodium perrhenate,NaO4Re,KMISVFTVBOPTAI-UHFFFAOYSA-N,[Na+].[O-].[O].[O].[O].[Re],xml_inchi
sodium phosphinate,H2NaO2P,SIGUVTURIMRFDD-UHFFFAOYSA-M,O=[PH2][O-].[Na+],xml_inchi
sodium propanoate,C3H5NaO2,JXKPEJDQGNYQSM-UHFFFAOYSA-M,CCC(=O)[O-].[Na+],xml_inchi
sodium pyruvate,C3H3NaO3,DAEPDZWVDSPTHF-UHFFFAOYSA-M,CC(=O)C(=O)[O-].[Na+],xml_inchi
sodium rubidium tetraborate tetrahydrate NaRb[B4O5(OH)4]*4H2O,B4H12NaO13Rb,PSPADAUETQJPKS-UHFFFAOYSA-N,O.O.O.O.[Na+].[O-]B(O)OB(O)OB(O)OB([O-])O.[Rb+],xml_inchi
sodium salicylate,C7H5NaO3,ABBQHOQBGMUPJH-UHFFFAOYSA-M,O=C(O)c1ccccc1[O-].[Na+],xml_inchi
sodium strontium borate (NaSrBO3),BNaO3Sr,DNXAMEFVGRHWRR-UHFFFAOYSA-N,[Na+].[O-]B([O-])[O-].[Sr+2],xml_inchi
sodium sulfate,Na2O4S,PMZURENOXWZQFD-UHFFFAOYSA-L,O=S(=O)([O-])[O-].[Na+].[Na+],xml_inchi
sodium sulfate decahydrate,H20Na2O14S,RSIJVJUOQBWMIM-UHFFFAOYSA-L,O.O.O.O.O.O.O.O.O.O.O=S(=O)([O-])[O-].[Na+].[Na+],xml_inchi
